0.17071	0.21027	1.06054	17.4124
0.17121	0.21113	1.06083	17.4633
0.17172	0.21198	1.06113	17.5152
0.17222	0.21284	1.06142	17.5661
0.17273	0.21369	1.06172	17.6180
0.17323	0.21454	1.06201	17.6690
0.17374	0.21539	1.06231	17.7209
0.17424	0.21624	1.06260	17.7718
0.17475	0.21708	1.06290	17.8237
0.17525	0.21793	1.06319	17.8746
0.17576	0.21877	1.06349	17.9265
0.17626	0.21961	1.06378	17.9774
0.17677	0.22045	1.06407	18.0293
0.17727	0.22129	1.06437	18.0802
0.17778	0.22212	1.06466	18.1321
0.17828	0.22296	1.06496	18.1830
0.17879	0.22379	1.06525	18.2350
0.17929	0.22462	1.06554	18.2859
0.17980	0.22545	1.06584	18.3378
0.18030	0.22627	1.06613	18.3887
0.18081	0.22710	1.06642	18.4406
0.18131	0.22792	1.06671	18.4915
0.18182	0.22874	1.06701	18.5434
0.18232	0.22956	1.06730	18.5943
0.18283	0.23038	1.06759	18.6462
0.18333	0.23120	1.06788	18.6971
0.18384	0.23201	1.06818	18.7490
0.18434	0.23282	1.06847	18.7999
0.18485	0.23363	1.06876	18.8518
0.18535	0.23444	1.06905	18.9027
0.18586	0.23525	1.06934	18.9546
0.18636	0.23606	1.06963	19.0055
0.18687	0.23686	1.06992	19.0574
0.18737	0.23766	1.07021	19.1083
0.18788	0.23846	1.07050	19.1602
0.18838	0.23926	1.07079	19.2111
0.18889	0.24005	1.07108	19.2630
0.18939	0.24085	1.07137	19.3139
0.18990	0.24164	1.07166	19.3658
0.19040	0.24243	1.07195	19.4167
0.19091	0.24322	1.07224	19.4686
0.19141	0.24401	1.07253	19.5195
0.19192	0.24479	1.07282	19.5714
0.19242	0.24558	1.07311	19.6223
0.19293	0.24636	1.07339	19.6742
0.19343	0.24714	1.07368	19.7251
0.19394	0.24792	1.07397	19.7770
0.19444	0.24869	1.07426	19.8278
0.19495	0.24947	1.07455	19.8797
0.19545	0.25024	1.07483	19.9306
0.19596	0.25101	1.07512	19.9825
0.19646	0.25178	1.07541	20.0334
0.19697	0.25255	1.07569	20.0853
0.19747	0.25331	1.07598	20.1362
0.19798	0.25408	1.07626	20.1881
0.19848	0.25484	1.07655	20.2390
0.19899	0.25560	1.07683	20.2909
0.19949	0.25636	1.07712	20.3418
0.20000	0.25711	1.07740	20.3936
0.20051	0.25787	1.07769	20.4455
0.20101	0.25862	1.07797	20.4964
0.20152	0.25937	1.07826	20.5483
0.20202	0.26012	1.07854	20.5992
0.20253	0.26087	1.07883	20.6511
0.20303	0.26162	1.07911	20.7020
0.20354	0.26236	1.07939	20.7539
0.20404	0.26310	1.07967	20.8047
0.20455	0.26384	1.07996	20.8566
0.20505	0.26458	1.08024	20.9075
0.20556	0.26532	1.08052	20.9594
0.20606	0.26605	1.08080	21.0103
0.20657	0.26679	1.08109	21.0622
0.20707	0.26752	1.08137	21.1131
0.20758	0.26825	1.08165	21.1650
0.20808	0.26898	1.08193	21.2158
0.20859	0.26971	1.08221	21.2677
0.20909	0.27043	1.08249	21.3186
0.20960	0.27116	1.08277	21.3705
0.21010	0.27188	1.08305	21.4214
0.21061	0.27260	1.08333	21.4732
0.21111	0.27332	1.08361	21.5241
0.21162	0.27403	1.08389	21.5760
0.21212	0.27475	1.08417	21.6269
0.21263	0.27546	1.08445	21.6788
0.21313	0.27617	1.08473	21.7296
0.21364	0.27688	1.08500	21.7815
0.21414	0.27759	1.08528	21.8324
0.21465	0.27830	1.08556	21.8843
0.21515	0.27901	1.08584	21.9351
0.21566	0.27971	1.08612	21.9870
0.21616	0.28041	1.08639	22.0379
0.21667	0.28111	1.08667	22.0898
0.21717	0.28181	1.08695	22.1407
0.21768	0.28251	1.08722	22.1925
0.21818	0.28320	1.08750	22.2434
0.21869	0.28390	1.08778	22.2953
0.21919	0.28459	1.08805	22.3462
0.21970	0.28528	1.08833	22.3980
0.22020	0.28597	1.08860	22.4489
0.22071	0.28666	1.08888	22.5008
0.22121	0.28735	1.08915	22.5517
0.22172	0.28803	1.08943	22.6035
0.22222	0.28871	1.08970	22.6544
0.22273	0.28940	1.08997	22.7063
0.22323	0.29008	1.09025	22.7571
0.22374	0.29075	1.09052	22.8090
0.22424	0.29143	1.09080	22.8599
0.22475	0.29211	1.09107	22.9118
0.22525	0.29278	1.09134	22.9626
0.22576	0.29345	1.09161	23.0145
0.22626	0.29413	1.09189	23.0654
0.22677	0.29479	1.09216	23.1173
0.22727	0.29546	1.09243	23.1681
0.22778	0.29613	1.09270	23.2200
0.22828	0.29679	1.09298	23.2708
0.22879	0.29746	1.09325	23.3227
0.22929	0.29812	1.09352	23.3736
0.22980	0.29878	1.09379	23.4255
0.23030	0.29944	1.09406	23.4763
0.23081	0.30010	1.09433	23.5282
0.23131	0.30076	1.09460	23.5791
0.23182	0.30141	1.09487	23.6309
0.23232	0.30206	1.09514	23.6818
0.23283	0.30272	1.09541	23.7337
0.23333	0.30337	1.09568	23.7845
0.23384	0.30402	1.09595	23.8364
0.23434	0.30466	1.09622	23.8872
0.23485	0.30531	1.09649	23.9391
0.23535	0.30596	1.09676	23.9900
0.23586	0.30660	1.09702	24.0418
0.23636	0.30724	1.09729	24.0927
0.23687	0.30788	1.09756	24.1446
0.23737	0.30852	1.09783	24.1954
0.23788	0.30916	1.09810	24.2473
0.23838	0.30980	1.09836	24.2982
0.23889	0.31043	1.09863	24.3500
0.23939	0.31107	1.09890	24.4009
0.23990	0.31170	1.09916	24.4527
0.24040	0.31233	1.09943	24.5036
0.24091	0.31296	1.09970	24.5555
0.24141	0.31359	1.09996	24.6063
0.24192	0.31422	1.10023	24.6582
0.24242	0.31485	1.10049	24.7090
0.24293	0.31547	1.10076	24.7609
0.24343	0.31610	1.10103	24.8118
0.24394	0.31672	1.10129	24.8636
0.24444	0.31734	1.10156	24.9145
0.24495	0.31796	1.10182	24.9663
0.24545	0.31858	1.10209	25.0172
0.24596	0.31920	1.10235	25.0691
0.24646	0.31981	1.10261	25.1199
0.24697	0.32043	1.10288	25.1718
0.24747	0.32104	1.10314	25.2226
0.24798	0.32165	1.10341	25.2745
0.24848	0.32226	1.10367	25.3253
0.24899	0.32287	1.10393	25.3772
0.24949	0.32348	1.10420	25.4280
0.25000	0.32409	1.10446	25.4799
0.25051	0.32470	1.10472	25.5318
0.25101	0.32530	1.10498	25.5826
0.25152	0.32591	1.10525	25.6345
0.25202	0.32651	1.10551	25.6853
0.25253	0.32711	1.10577	25.7372
0.25303	0.32771	1.10603	25.7880
0.25354	0.32831	1.10630	25.8399
0.25404	0.32891	1.10656	25.8907
0.25455	0.32950	1.10682	25.9426
0.25505	0.33010	1.10708	25.9934
0.25556	0.33069	1.10734	26.0453
0.25606	0.33129	1.10760	26.0961
0.25657	0.33188	1.10786	26.1480
0.25707	0.33247	1.10812	26.1988
0.25758	0.33306	1.10838	26.2507
0.25808	0.33365	1.10864	26.3015
0.25859	0.33424	1.10890	26.3534
0.25909	0.33482	1.10916	26.4042
0.25960	0.33541	1.10942	26.4561
0.26010	0.33599	1.10968	26.5069
0.26061	0.33658	1.10994	26.5588
0.26111	0.33716	1.11020	26.6096
0.26162	0.33774	1.11046	26.6615
0.26212	0.33832	1.11072	26.7123
0.26263	0.33890	1.11098	26.7642
0.26313	0.33948	1.11124	26.8150
0.26364	0.34005	1.11150	26.8668
0.26414	0.34063	1.11175	26.9177
0.26465	0.34120	1.11201	26.9695
0.26515	0.34178	1.11227	27.0204
0.26566	0.34235	1.11253	27.0722
0.26616	0.34292	1.11279	27.1231
0.26667	0.34349	1.11304	27.1749
0.26717	0.34406	1.11330	27.2257
0.26768	0.34463	1.11356	27.2776
0.26818	0.34520	1.11382	27.3284
0.26869	0.34576	1.11407	27.3803
0.26919	0.34633	1.11433	27.4311
0.26970	0.34689	1.11459	27.4830
0.27020	0.34745	1.11484	27.5338
0.27071	0.34802	1.11510	27.5856
0.27121	0.34858	1.11536	27.6365
0.27172	0.34914	1.11561	27.6883
0.27222	0.34970	1.11587	27.7392
0.27273	0.35025	1.11613	27.7910
0.27323	0.35081	1.11638	27.8418
0.27374	0.35137	1.11664	27.8937
0.27424	0.35192	1.11689	27.9445
0.27475	0.35248	1.11715	27.9964
0.27525	0.35303	1.11740	28.0472
0.27576	0.35358	1.11766	28.0990
0.27626	0.35413	1.11791	28.1499
0.27677	0.35468	1.11817	28.2017
0.27727	0.35523	1.11842	28.2525
0.27778	0.35578	1.11868	28.3044
0.27828	0.35633	1.11893	28.3552
0.27879	0.35688	1.11919	28.4070
0.27929	0.35742	1.11944	28.4579
0.27980	0.35797	1.11970	28.5097
0.28030	0.35851	1.11995	28.5605
0.28081	0.35905	1.12020	28.6124
0.28131	0.35959	1.12046	28.6632
0.28182	0.36014	1.12071	28.7151
0.28232	0.36068	1.12097	28.7659
